product_id,product_name,category,subcategory,base_price,cost_price,brand
650,CozyKnit T-Shirts RX-650,Clothing,T-Shirts,7031.04,4048.44,CozyKnit
651,CozyKnit Sneakers YA-651,Clothing,Sneakers,15425.08,8007.96,CozyKnit
652,UrbanThread Dresses VY-652,Clothing,Dresses,16079.27,7497.53,UrbanThread
653,FitForm T-Shirts GR-653,Clothing,T-Shirts,6918.34,3329.57,FitForm
654,FitForm Jeans AS-654,Clothing,Jeans,3394.17,1957.94,FitForm
655,StreetPulse Sneakers UT-655,Clothing,Sneakers,12638.77,7278.52,StreetPulse
656,LuxWear Jeans LL-656,Clothing,Jeans,2249.81,1109.62,LuxWear
657,UrbanThread Jeans QF-657,Clothing,Jeans,12179.14,6010.42,UrbanThread
658,UrbanThread Dresses JC-658,Clothing,Dresses,2533.4,1317.69,UrbanThread
659,LuxWear Jackets IE-659,Clothing,Jackets,13966.76,7776.55,LuxWear
660,UrbanThread T-Shirts WV-660,Clothing,T-Shirts,2264.68,1183.34,UrbanThread
661,FitForm Dresses JW-661,Clothing,Dresses,7581.59,4431.27,FitForm
662,LuxWear T-Shirts IY-662,Clothing,T-Shirts,14815.53,7140.24,LuxWear
663,FitForm Sneakers DU-663,Clothing,Sneakers,7270.99,3708.03,FitForm
664,UrbanThread Sneakers MS-664,Clothing,Sneakers,8009.57,4294.94,UrbanThread
665,StreetPulse Jeans PK-665,Clothing,Jeans,10696.97,4908.66,StreetPulse
666,FitForm T-Shirts YO-666,Clothing,T-Shirts,3836.39,1971.5,FitForm
667,LuxWear Sneakers XA-667,Clothing,Sneakers,15263.53,8102.26,LuxWear
668,StreetPulse Sneakers CU-668,Clothing,Sneakers,1602.07,754.31,StreetPulse
669,StreetPulse Sneakers VE-669,Clothing,Sneakers,6581.55,3854.53,StreetPulse
670,UrbanThread Dresses TZ-670,Clothing,Dresses,2799.91,1205.56,UrbanThread
671,CozyKnit Jeans YY-671,Clothing,Jeans,10367.5,5059.99,CozyKnit
672,UrbanThread Sneakers QY-672,Clothing,Sneakers,3420.74,1720.23,UrbanThread
673,StreetPulse Dresses PJ-673,Clothing,Dresses,16431.48,8596.27,StreetPulse
674,StreetPulse Dresses FC-674,Clothing,Dresses,7330.19,4163.51,StreetPulse
675,StreetPulse Jeans IG-675,Clothing,Jeans,3523.58,1770.35,StreetPulse
676,LuxWear Jeans LV-676,Clothing,Jeans,14400.59,7573.57,LuxWear
677,LuxWear Sneakers GC-677,Clothing,Sneakers,8689.3,4441.75,LuxWear
678,CozyKnit Jeans GH-678,Clothing,Jeans,9817.02,5717.04,CozyKnit
679,CozyKnit Dresses DA-679,Clothing,Dresses,1688.81,685.41,CozyKnit
680,LuxWear Sneakers UJ-680,Clothing,Sneakers,3635.49,1778.69,LuxWear
681,LuxWear Jeans AP-681,Clothing,Jeans,13238.05,5735.65,LuxWear
682,StreetPulse Dresses JE-682,Clothing,Dresses,5976.87,3276.12,StreetPulse
683,FitForm Dresses EY-683,Clothing,Dresses,2110.83,1121.93,FitForm
684,LuxWear Sneakers QV-684,Clothing,Sneakers,16469.39,8044.61,LuxWear
685,UrbanThread Dresses NS-685,Clothing,Dresses,10371.39,5934.1,UrbanThread
686,LuxWear Dresses ZP-686,Clothing,Dresses,11094.5,5571.88,LuxWear
687,LuxWear Dresses FV-687,Clothing,Dresses,16902.8,7165.72,LuxWear
688,FitForm T-Shirts RI-688,Clothing,T-Shirts,8490.84,3853.45,FitForm
689,LuxWear Sneakers YU-689,Clothing,Sneakers,8713.63,4281.83,LuxWear
690,StreetPulse Dresses OT-690,Clothing,Dresses,15569.38,7092.96,StreetPulse
691,CozyKnit Jackets WF-691,Clothing,Jackets,1800.11,811.54,CozyKnit
692,LuxWear Sneakers IC-692,Clothing,Sneakers,13748.53,7490.84,LuxWear
693,CozyKnit Jeans NE-693,Clothing,Jeans,16519.8,6776.05,CozyKnit
694,CozyKnit Jeans PO-694,Clothing,Jeans,8837.84,3776.33,CozyKnit
695,CozyKnit Jeans RS-695,Clothing,Jeans,5715.38,3196.93,CozyKnit
696,StreetPulse Dresses OV-696,Clothing,Dresses,15716.01,8290.92,StreetPulse
697,StreetPulse T-Shirts FB-697,Clothing,T-Shirts,15332.35,7801.16,StreetPulse
698,StreetPulse Sneakers GW-698,Clothing,Sneakers,10713.45,5160.87,StreetPulse
699,StreetPulse Jackets OT-699,Clothing,Jackets,4367.5,2525.06,StreetPulse
700,LuxWear Sneakers GC-700,Clothing,Sneakers,8138.57,3504.52,LuxWear
701,StreetPulse Dresses KS-701,Clothing,Dresses,8283.44,4124.44,StreetPulse
702,FitForm Jackets TB-702,Clothing,Jackets,8734.13,4039.15,FitForm
703,StreetPulse Dresses CU-703,Clothing,Dresses,12142.01,6958.74,StreetPulse
704,CozyKnit Jackets YD-704,Clothing,Jackets,13910.11,7570.55,CozyKnit
705,StreetPulse T-Shirts SW-705,Clothing,T-Shirts,16965.57,7882.81,StreetPulse
706,StreetPulse T-Shirts XB-706,Clothing,T-Shirts,12858.34,5569.86,StreetPulse
707,LuxWear T-Shirts JP-707,Clothing,T-Shirts,1289.52,532.03,LuxWear
708,UrbanThread Sneakers HA-708,Clothing,Sneakers,13304.63,5731.84,UrbanThread
709,UrbanThread Jeans KR-709,Clothing,Jeans,12625.76,6867.57,UrbanThread
710,StreetPulse Sneakers YL-710,Clothing,Sneakers,6711.36,3877.83,StreetPulse
711,LuxWear Sneakers KL-711,Clothing,Sneakers,16173.47,9470.16,LuxWear
712,StreetPulse Jackets FN-712,Clothing,Jackets,9456.71,5107.44,StreetPulse
713,FitForm T-Shirts YN-713,Clothing,T-Shirts,13753.35,6307.05,FitForm
714,FitForm Sneakers RP-714,Clothing,Sneakers,2351.85,1221.61,FitForm
715,FitForm Sneakers FL-715,Clothing,Sneakers,5639.87,2477.61,FitForm
716,LuxWear Dresses JO-716,Clothing,Dresses,10415.47,4494.84,LuxWear
717,UrbanThread T-Shirts DO-717,Clothing,T-Shirts,4664.53,2767.31,UrbanThread
718,LuxWear Dresses QD-718,Clothing,Dresses,7774.72,3483.68,LuxWear
719,FitForm T-Shirts QQ-719,Clothing,T-Shirts,10456.66,4967.37,FitForm
720,CozyKnit Sneakers AZ-720,Clothing,Sneakers,11985.35,6611.28,CozyKnit
721,CozyKnit Sneakers DS-721,Clothing,Sneakers,5990.47,3246.87,CozyKnit
722,LuxWear Sneakers RI-722,Clothing,Sneakers,15685.31,7150.45,LuxWear
723,FitForm Sneakers KE-723,Clothing,Sneakers,3314.49,1571.36,FitForm
724,UrbanThread Dresses CW-724,Clothing,Dresses,13028.59,6989.61,UrbanThread
725,FitForm T-Shirts LT-725,Clothing,T-Shirts,13571.66,6202.14,FitForm
726,FitForm T-Shirts OB-726,Clothing,T-Shirts,8578.09,4562.91,FitForm
727,UrbanThread Sneakers SQ-727,Clothing,Sneakers,2506.9,1037.41,UrbanThread
728,UrbanThread T-Shirts DT-728,Clothing,T-Shirts,3252.89,1584.17,UrbanThread
729,CozyKnit Jeans MY-729,Clothing,Jeans,10234.58,4283.79,CozyKnit
730,LuxWear Dresses EG-730,Clothing,Dresses,7873.68,4130.04,LuxWear
731,StreetPulse Sneakers PY-731,Clothing,Sneakers,2610.77,1207.73,StreetPulse
732,LuxWear Jeans KW-732,Clothing,Jeans,7324.85,3468.01,LuxWear
733,LuxWear Jeans KS-733,Clothing,Jeans,12466.13,5818.23,LuxWear
734,CozyKnit T-Shirts SS-734,Clothing,T-Shirts,3247.69,1509.46,CozyKnit
735,UrbanThread T-Shirts BQ-735,Clothing,T-Shirts,2864.77,1270.91,UrbanThread
736,LuxWear Sneakers ZR-736,Clothing,Sneakers,1961.34,1035.57,LuxWear
737,UrbanThread Sneakers AK-737,Clothing,Sneakers,8720.29,5038.62,UrbanThread
738,CozyKnit Dresses RX-738,Clothing,Dresses,1245.52,533.34,CozyKnit
739,FitForm Jackets VD-739,Clothing,Jackets,9922.7,5128.45,FitForm
740,UrbanThread Jeans MV-740,Clothing,Jeans,11586.19,5857.32,UrbanThread
741,CozyKnit T-Shirts FS-741,Clothing,T-Shirts,11909.45,5698.07,CozyKnit
742,UrbanThread Jeans XZ-742,Clothing,Jeans,3358.29,1577.29,UrbanThread
743,StreetPulse Jeans OM-743,Clothing,Jeans,6186.91,2914.24,StreetPulse
744,CozyKnit Jackets ZW-744,Clothing,Jackets,12468.67,6984.41,CozyKnit
745,LuxWear Sneakers OO-745,Clothing,Sneakers,5741.07,3022.34,LuxWear
746,UrbanThread T-Shirts MN-746,Clothing,T-Shirts,2961.89,1471.55,UrbanThread
747,LuxWear Sneakers QR-747,Clothing,Sneakers,12071.1,6658.69,LuxWear
748,UrbanThread Jeans WU-748,Clothing,Jeans,3165.02,1637.17,UrbanThread
749,StreetPulse T-Shirts XQ-749,Clothing,T-Shirts,7587.78,3746.94,StreetPulse
750,LuxWear Sneakers RI-750,Clothing,Sneakers,8532.7,3475.37,LuxWear
751,FitForm Sneakers OG-751,Clothing,Sneakers,11905.17,6400.54,FitForm
752,UrbanThread Sneakers OP-752,Clothing,Sneakers,9436.48,3819.86,UrbanThread
753,LuxWear Dresses CT-753,Clothing,Dresses,2406.88,1259.96,LuxWear
754,FitForm T-Shirts YC-754,Clothing,T-Shirts,4071.48,2088.26,FitForm
755,UrbanThread Jackets CL-755,Clothing,Jackets,13415.64,6659.63,UrbanThread
756,UrbanThread Sneakers XU-756,Clothing,Sneakers,7073.48,4242.17,UrbanThread
757,LuxWear Dresses IF-757,Clothing,Dresses,11414.05,4624.53,LuxWear
758,UrbanThread Dresses SU-758,Clothing,Dresses,9842.02,4271.9,UrbanThread
759,LuxWear T-Shirts VA-759,Clothing,T-Shirts,7488.48,4039.41,LuxWear
760,LuxWear Dresses LM-760,Clothing,Dresses,4806.12,2646.63,LuxWear
761,LuxWear Sneakers IY-761,Clothing,Sneakers,13009.62,6572.95,LuxWear
762,CozyKnit Jeans IX-762,Clothing,Jeans,16333.08,6720.33,CozyKnit
763,CozyKnit Jackets HG-763,Clothing,Jackets,9802.82,3994.12,CozyKnit
764,UrbanThread Sneakers RK-764,Clothing,Sneakers,4438.7,2019.05,UrbanThread
765,UrbanThread Jeans QE-765,Clothing,Jeans,11034.14,4896.24,UrbanThread
766,StreetPulse Jackets ZS-766,Clothing,Jackets,3522.01,1541.85,StreetPulse
767,CozyKnit Sneakers VV-767,Clothing,Sneakers,11356.54,4974.48,CozyKnit
768,CozyKnit Sneakers ZH-768,Clothing,Sneakers,9713.25,5710.17,CozyKnit
769,FitForm Jeans DE-769,Clothing,Jeans,3527.39,2110.9,FitForm
770,UrbanThread Sneakers JW-770,Clothing,Sneakers,8273.24,4741.77,UrbanThread
771,StreetPulse Jeans OR-771,Clothing,Jeans,13225.2,6998.07,StreetPulse
772,LuxWear Jeans UR-772,Clothing,Jeans,16404.5,7805.56,LuxWear
773,FitForm Jeans ZZ-773,Clothing,Jeans,4048.87,2057.96,FitForm
774,LuxWear Dresses JX-774,Clothing,Dresses,8805.07,3702.22,LuxWear
775,UrbanThread Sneakers FY-775,Clothing,Sneakers,3364.59,1349.21,UrbanThread
776,StreetPulse Jeans ZA-776,Clothing,Jeans,7391.36,3460.47,StreetPulse
777,CozyKnit T-Shirts QI-777,Clothing,T-Shirts,16232.59,6509.86,CozyKnit
778,FitForm Dresses HD-778,Clothing,Dresses,9456.13,5259.28,FitForm
779,UrbanThread Jackets XR-779,Clothing,Jackets,15726.32,8881.93,UrbanThread
780,FitForm Jeans VR-780,Clothing,Jeans,1424.2,618.28,FitForm
781,StreetPulse Jackets QL-781,Clothing,Jackets,6809.65,3134.74,StreetPulse
782,LuxWear Dresses YO-782,Clothing,Dresses,16255.77,6609.42,LuxWear
783,FitForm Jackets XG-783,Clothing,Jackets,8735.02,3986.08,FitForm
784,StreetPulse T-Shirts RO-784,Clothing,T-Shirts,11732.29,6657.61,StreetPulse
785,LuxWear Jeans EB-785,Clothing,Jeans,9082.55,5427.54,LuxWear
786,CozyKnit Jeans NJ-786,Clothing,Jeans,6841.06,2837.41,CozyKnit
787,StreetPulse Jeans UN-787,Clothing,Jeans,1927.7,845.07,StreetPulse
788,StreetPulse Jeans OP-788,Clothing,Jeans,5210.37,2870.07,StreetPulse
789,StreetPulse Jackets EO-789,Clothing,Jackets,15335.36,9199.86,StreetPulse
790,UrbanThread Sneakers DS-790,Clothing,Sneakers,3630.15,1459.26,UrbanThread
791,StreetPulse Jeans TP-791,Clothing,Jeans,9015.87,4485.0,StreetPulse
792,StreetPulse T-Shirts AH-792,Clothing,T-Shirts,7400.84,3324.07,StreetPulse
793,StreetPulse Dresses IC-793,Clothing,Dresses,16224.67,7862.08,StreetPulse
794,FitForm T-Shirts CT-794,Clothing,T-Shirts,16880.59,8824.08,FitForm
795,StreetPulse Jackets FH-795,Clothing,Jackets,7766.54,3343.85,StreetPulse
796,FitForm T-Shirts GP-796,Clothing,T-Shirts,15062.22,6102.09,FitForm
797,StreetPulse Jeans II-797,Clothing,Jeans,4689.47,2777.17,StreetPulse
798,UrbanThread Jeans YD-798,Clothing,Jeans,3968.5,1693.14,UrbanThread
799,UrbanThread Jackets XQ-799,Clothing,Jackets,16217.25,7843.89,UrbanThread
800,StreetPulse Dresses VS-800,Clothing,Dresses,7954.53,4253.54,StreetPulse
801,DailyHarvest Dairy IA-801,Groceries,Dairy,487.96,383.29,DailyHarvest
802,GreenLeaf Beverages LV-802,Groceries,Beverages,1135.7,832.41,GreenLeaf
803,PureBasics Beverages UJ-803,Groceries,Beverages,1319.22,1080.83,PureBasics
804,FreshFarm Frozen AP-804,Groceries,Frozen,844.88,642.89,FreshFarm
805,FreshFarm Bakery GF-805,Groceries,Bakery,1006.23,810.73,FreshFarm
806,GreenLeaf Dairy NA-806,Groceries,Dairy,1231.01,1028.81,GreenLeaf
807,GreenLeaf Dairy RC-807,Groceries,Dairy,1857.86,1363.51,GreenLeaf
808,PureBasics Beverages SX-808,Groceries,Beverages,506.25,363.8,PureBasics
809,PureBasics Frozen NC-809,Groceries,Frozen,1149.29,970.42,PureBasics
810,FreshFarm Frozen CP-810,Groceries,Frozen,150.03,118.15,FreshFarm
811,FreshFarm Frozen XG-811,Groceries,Frozen,2436.73,1988.57,FreshFarm
812,GreenLeaf Frozen RX-812,Groceries,Frozen,1178.08,845.38,GreenLeaf
813,PureBasics Bakery IP-813,Groceries,Bakery,878.7,650.45,PureBasics
814,FreshFarm Bakery WD-814,Groceries,Bakery,2143.8,1686.33,FreshFarm
815,GreenLeaf Beverages ZR-815,Groceries,Beverages,1824.66,1327.41,GreenLeaf
816,DailyHarvest Snacks MH-816,Groceries,Snacks,2498.93,1972.0,DailyHarvest
817,GreenLeaf Frozen DF-817,Groceries,Frozen,501.56,397.69,GreenLeaf
818,NatureBite Beverages QN-818,Groceries,Beverages,198.58,160.78,NatureBite
819,FreshFarm Snacks PO-819,Groceries,Snacks,2387.72,2014.37,FreshFarm
820,FreshFarm Snacks MB-820,Groceries,Snacks,1563.65,1259.55,FreshFarm
821,DailyHarvest Snacks DY-821,Groceries,Snacks,1933.66,1613.88,DailyHarvest
822,FreshFarm Snacks VP-822,Groceries,Snacks,554.41,390.38,FreshFarm
823,DailyHarvest Beverages IY-823,Groceries,Beverages,2038.27,1695.22,DailyHarvest
824,GreenLeaf Beverages KN-824,Groceries,Beverages,2174.97,1759.31,GreenLeaf
825,FreshFarm Dairy EW-825,Groceries,Dairy,608.82,485.96,FreshFarm
826,PureBasics Bakery JN-826,Groceries,Bakery,519.72,432.49,PureBasics
827,PureBasics Snacks LN-827,Groceries,Snacks,1726.98,1355.16,PureBasics
828,FreshFarm Snacks OV-828,Groceries,Snacks,1044.22,862.05,FreshFarm
829,NatureBite Bakery XJ-829,Groceries,Bakery,187.75,137.56,NatureBite
830,NatureBite Dairy YM-830,Groceries,Dairy,1597.39,1155.72,NatureBite
831,DailyHarvest Bakery AR-831,Groceries,Bakery,1327.56,987.8,DailyHarvest
832,FreshFarm Snacks JI-832,Groceries,Snacks,1420.73,1116.07,FreshFarm
833,DailyHarvest Frozen IQ-833,Groceries,Frozen,1283.32,1068.01,DailyHarvest
834,DailyHarvest Dairy ZL-834,Groceries,Dairy,1081.9,898.24,DailyHarvest
835,FreshFarm Beverages HQ-835,Groceries,Beverages,519.59,417.51,FreshFarm
836,DailyHarvest Beverages BI-836,Groceries,Beverages,1328.56,1115.15,DailyHarvest
837,NatureBite Dairy AW-837,Groceries,Dairy,2107.15,1504.69,NatureBite
838,PureBasics Beverages YY-838,Groceries,Beverages,1733.95,1460.38,PureBasics
839,PureBasics Snacks PL-839,Groceries,Snacks,825.94,664.04,PureBasics
840,PureBasics Dairy UB-840,Groceries,Dairy,1610.04,1287.86,PureBasics
841,PureBasics Snacks LQ-841,Groceries,Snacks,1100.64,924.26,PureBasics
842,FreshFarm Dairy DI-842,Groceries,Dairy,821.53,644.97,FreshFarm
843,GreenLeaf Dairy VA-843,Groceries,Dairy,319.46,261.7,GreenLeaf
844,FreshFarm Bakery HH-844,Groceries,Bakery,1658.08,1242.36,FreshFarm
845,GreenLeaf Dairy VE-845,Groceries,Dairy,388.23,313.81,GreenLeaf
846,NatureBite Beverages EC-846,Groceries,Beverages,2299.62,1950.72,NatureBite
847,NatureBite Frozen XX-847,Groceries,Frozen,571.51,402.57,NatureBite
848,PureBasics Frozen GL-848,Groceries,Frozen,1098.46,812.11,PureBasics
849,PureBasics Beverages GC-849,Groceries,Beverages,1143.41,912.47,PureBasics
850,DailyHarvest Bakery GO-850,Groceries,Bakery,1572.88,1215.02,DailyHarvest
851,NatureBite Dairy NC-851,Groceries,Dairy,825.53,620.37,NatureBite
852,DailyHarvest Beverages UY-852,Groceries,Beverages,1549.1,1276.74,DailyHarvest
853,DailyHarvest Bakery QH-853,Groceries,Bakery,1161.38,865.96,DailyHarvest
854,PureBasics Dairy TD-854,Groceries,Dairy,366.42,281.04,PureBasics
855,NatureBite Frozen PB-855,Groceries,Frozen,1803.91,1432.32,NatureBite
856,NatureBite Dairy DE-856,Groceries,Dairy,1209.11,905.86,NatureBite
857,DailyHarvest Snacks ZB-857,Groceries,Snacks,787.08,598.46,DailyHarvest
858,PureBasics Frozen RG-858,Groceries,Frozen,2374.82,1980.87,PureBasics
859,GreenLeaf Beverages FT-859,Groceries,Beverages,2370.13,1752.76,GreenLeaf
860,DailyHarvest Frozen CE-860,Groceries,Frozen,1964.91,1485.9,DailyHarvest
861,GreenLeaf Snacks FU-861,Groceries,Snacks,1109.16,940.22,GreenLeaf
862,FreshFarm Bakery MJ-862,Groceries,Bakery,1423.68,1009.46,FreshFarm
863,PureBasics Beverages EI-863,Groceries,Beverages,1855.46,1405.35,PureBasics
864,NatureBite Snacks RN-864,Groceries,Snacks,169.55,133.09,NatureBite
865,PureBasics Dairy OL-865,Groceries,Dairy,1908.7,1360.56,PureBasics
866,PureBasics Bakery JT-866,Groceries,Bakery,1170.85,868.17,PureBasics
867,DailyHarvest Beverages UY-867,Groceries,Beverages,1535.22,1163.71,DailyHarvest
868,FreshFarm Snacks MH-868,Groceries,Snacks,718.75,533.95,FreshFarm
869,GreenLeaf Snacks SD-869,Groceries,Snacks,2212.05,1635.13,GreenLeaf
870,FreshFarm Snacks GM-870,Groceries,Snacks,187.16,156.92,FreshFarm
871,DailyHarvest Beverages BG-871,Groceries,Beverages,1228.51,909.21,DailyHarvest
872,FreshFarm Beverages YS-872,Groceries,Beverages,1731.25,1450.49,FreshFarm
873,NatureBite Beverages HP-873,Groceries,Beverages,2041.96,1483.59,NatureBite
874,GreenLeaf Dairy PX-874,Groceries,Dairy,1998.91,1579.9,GreenLeaf
875,DailyHarvest Snacks JU-875,Groceries,Snacks,1375.41,1154.97,DailyHarvest
876,FreshFarm Beverages NB-876,Groceries,Beverages,2313.8,1763.89,FreshFarm
877,FreshFarm Snacks CO-877,Groceries,Snacks,2183.2,1555.99,FreshFarm
878,FreshFarm Frozen AV-878,Groceries,Frozen,232.27,170.0,FreshFarm
879,GreenLeaf Beverages DZ-879,Groceries,Beverages,2203.25,1661.93,GreenLeaf
880,PureBasics Beverages AU-880,Groceries,Beverages,1407.31,1165.73,PureBasics
881,NatureBite Bakery GU-881,Groceries,Bakery,2088.15,1683.35,NatureBite
882,NatureBite Dairy BU-882,Groceries,Dairy,201.5,162.18,NatureBite
883,DailyHarvest Frozen QQ-883,Groceries,Frozen,1304.07,927.11,DailyHarvest
884,DailyHarvest Snacks XJ-884,Groceries,Snacks,1112.73,836.47,DailyHarvest
885,GreenLeaf Snacks RE-885,Groceries,Snacks,527.09,442.45,GreenLeaf
886,PureBasics Beverages EF-886,Groceries,Beverages,1710.92,1228.01,PureBasics
887,PureBasics Frozen FF-887,Groceries,Frozen,1198.57,873.91,PureBasics
888,PureBasics Snacks BG-888,Groceries,Snacks,2322.72,1819.86,PureBasics
889,FreshFarm Beverages VV-889,Groceries,Beverages,988.68,787.91,FreshFarm
890,FreshFarm Bakery XZ-890,Groceries,Bakery,2096.07,1713.73,FreshFarm
891,PureBasics Frozen IJ-891,Groceries,Frozen,1635.71,1298.71,PureBasics
892,FreshFarm Beverages DL-892,Groceries,Beverages,898.73,642.11,FreshFarm
893,GreenLeaf Dairy JJ-893,Groceries,Dairy,1332.36,1093.76,GreenLeaf
894,NatureBite Frozen VQ-894,Groceries,Frozen,2228.28,1778.8,NatureBite
895,FreshFarm Dairy HA-895,Groceries,Dairy,181.14,145.93,FreshFarm
896,GreenLeaf Frozen WQ-896,Groceries,Frozen,1846.53,1462.97,GreenLeaf
897,FreshFarm Frozen WB-897,Groceries,Frozen,1890.47,1362.19,FreshFarm
898,PureBasics Frozen UD-898,Groceries,Frozen,1360.09,1123.16,PureBasics
899,FreshFarm Snacks SM-899,Groceries,Snacks,1123.37,831.45,FreshFarm
900,NatureBite Dairy TW-900,Groceries,Dairy,982.54,819.63,NatureBite
901,NatureBite Bakery GK-901,Groceries,Bakery,1370.18,1039.74,NatureBite
902,PureBasics Dairy GN-902,Groceries,Dairy,1493.99,1048.88,PureBasics
903,FreshFarm Snacks JQ-903,Groceries,Snacks,1158.02,890.36,FreshFarm
904,NatureBite Beverages EO-904,Groceries,Beverages,553.48,428.94,NatureBite
905,GreenLeaf Dairy GW-905,Groceries,Dairy,2195.74,1658.41,GreenLeaf
906,FreshFarm Frozen JX-906,Groceries,Frozen,1314.9,933.62,FreshFarm
907,FreshFarm Beverages HW-907,Groceries,Beverages,634.69,502.18,FreshFarm
908,DailyHarvest Snacks RK-908,Groceries,Snacks,630.14,487.62,DailyHarvest
909,FreshFarm Frozen OZ-909,Groceries,Frozen,192.59,140.8,FreshFarm
910,DailyHarvest Snacks BJ-910,Groceries,Snacks,1264.5,968.48,DailyHarvest
911,DailyHarvest Frozen XN-911,Groceries,Frozen,1768.28,1435.86,DailyHarvest
912,PureBasics Snacks NR-912,Groceries,Snacks,1788.6,1318.38,PureBasics
913,FreshFarm Frozen PJ-913,Groceries,Frozen,2204.3,1806.39,FreshFarm
914,DailyHarvest Bakery BM-914,Groceries,Bakery,820.95,632.35,DailyHarvest
915,DailyHarvest Frozen QS-915,Groceries,Frozen,2078.41,1640.52,DailyHarvest
916,DailyHarvest Dairy RB-916,Groceries,Dairy,327.89,259.63,DailyHarvest
917,DailyHarvest Beverages LR-917,Groceries,Beverages,810.07,663.29,DailyHarvest
918,FreshFarm Bakery SW-918,Groceries,Bakery,1896.24,1370.62,FreshFarm
919,FreshFarm Bakery TV-919,Groceries,Bakery,2457.01,1922.43,FreshFarm
920,GreenLeaf Frozen WA-920,Groceries,Frozen,2474.66,2017.51,GreenLeaf
921,DailyHarvest Frozen LJ-921,Groceries,Frozen,250.67,196.29,DailyHarvest
922,DailyHarvest Dairy KQ-922,Groceries,Dairy,1810.59,1437.3,DailyHarvest
923,PureBasics Bakery ZE-923,Groceries,Bakery,256.5,204.56,PureBasics
924,DailyHarvest Dairy JV-924,Groceries,Dairy,2103.71,1522.35,DailyHarvest
925,PureBasics Snacks OB-925,Groceries,Snacks,1635.17,1366.5,PureBasics
926,PureBasics Snacks FV-926,Groceries,Snacks,1951.31,1487.76,PureBasics
927,GreenLeaf Frozen HN-927,Groceries,Frozen,972.98,728.16,GreenLeaf
928,FreshFarm Bakery YA-928,Groceries,Bakery,184.38,150.99,FreshFarm
929,GreenLeaf Bakery DV-929,Groceries,Bakery,1058.56,794.58,GreenLeaf
930,GreenLeaf Bakery KX-930,Groceries,Bakery,522.9,424.21,GreenLeaf
931,GreenLeaf Dairy TU-931,Groceries,Dairy,1687.21,1209.11,GreenLeaf
932,GreenLeaf Frozen UX-932,Groceries,Frozen,1636.12,1352.3,GreenLeaf
933,GreenLeaf Beverages KM-933,Groceries,Beverages,1833.53,1483.98,GreenLeaf
934,FreshFarm Dairy FD-934,Groceries,Dairy,717.53,586.77,FreshFarm
935,NatureBite Bakery JK-935,Groceries,Bakery,1341.59,1102.53,NatureBite
936,NatureBite Snacks WN-936,Groceries,Snacks,1785.97,1415.52,NatureBite
937,NatureBite Beverages DR-937,Groceries,Beverages,2402.47,1886.75,NatureBite
938,DailyHarvest Snacks FR-938,Groceries,Snacks,2356.81,1778.32,DailyHarvest
939,GreenLeaf Snacks CQ-939,Groceries,Snacks,2090.91,1632.02,GreenLeaf
940,DailyHarvest Frozen BF-940,Groceries,Frozen,1548.96,1255.13,DailyHarvest
941,PureBasics Frozen MC-941,Groceries,Frozen,1234.58,867.3,PureBasics
942,NatureBite Bakery AR-942,Groceries,Bakery,1792.53,1424.61,NatureBite
943,FreshFarm Bakery NW-943,Groceries,Bakery,1240.38,1005.2,FreshFarm
944,GreenLeaf Frozen GH-944,Groceries,Frozen,2237.89,1625.49,GreenLeaf
945,NatureBite Bakery WB-945,Groceries,Bakery,1991.87,1564.92,NatureBite
946,GreenLeaf Dairy HS-946,Groceries,Dairy,1175.59,881.67,GreenLeaf
947,NatureBite Beverages RR-947,Groceries,Beverages,1907.81,1389.06,NatureBite
948,DailyHarvest Frozen LF-948,Groceries,Frozen,2497.4,2000.43,DailyHarvest
949,GreenLeaf Dairy HQ-949,Groceries,Dairy,2166.35,1517.22,GreenLeaf
950,GreenLeaf Dairy TC-950,Groceries,Dairy,897.55,633.51,GreenLeaf
951,DailyHarvest Dairy OZ-951,Groceries,Dairy,2145.57,1693.07,DailyHarvest
952,GreenLeaf Bakery MD-952,Groceries,Bakery,695.24,589.45,GreenLeaf
953,FreshFarm Beverages AN-953,Groceries,Beverages,1941.41,1638.86,FreshFarm
954,NatureBite Dairy TN-954,Groceries,Dairy,1473.98,1114.78,NatureBite
955,GreenLeaf Frozen XI-955,Groceries,Frozen,1529.3,1166.64,GreenLeaf
956,GreenLeaf Frozen WQ-956,Groceries,Frozen,1928.32,1511.14,GreenLeaf
957,GreenLeaf Beverages SU-957,Groceries,Beverages,1064.69,868.43,GreenLeaf
958,DailyHarvest Dairy HA-958,Groceries,Dairy,2333.48,1863.78,DailyHarvest
959,DailyHarvest Frozen FV-959,Groceries,Frozen,1252.82,981.64,DailyHarvest
960,PureBasics Beverages BL-960,Groceries,Beverages,2173.46,1697.09,PureBasics
961,DailyHarvest Snacks IY-961,Groceries,Snacks,2380.62,1726.13,DailyHarvest
962,NatureBite Dairy IT-962,Groceries,Dairy,408.65,290.65,NatureBite
963,GreenLeaf Bakery OG-963,Groceries,Bakery,277.82,209.3,GreenLeaf
964,FreshFarm Snacks JQ-964,Groceries,Snacks,314.03,240.8,FreshFarm
965,PureBasics Snacks ZW-965,Groceries,Snacks,1122.49,919.74,PureBasics
966,FreshFarm Beverages EZ-966,Groceries,Beverages,2117.81,1746.22,FreshFarm
967,NatureBite Bakery VC-967,Groceries,Bakery,1980.89,1502.59,NatureBite
